UID,Name,Formula,MW,RT,gammaB1,gammaB2,gammaB3,NumOfQCoutliers,qcRSDB1,qcRSDB2,qcRSDB3,qcRSD,qcRSDlower95CI,qcRSDupper95CI,sampleRSDB1,sampleRSDB2,sampleRSDB3,sampleRSD,sampleRSDlower95CI,sampleRSDupper95CI,refRSDB1,refRSDB2,refRSDB3,refRSD,refRSDlower95CI,refRSDupper95CI,dRatioB1,dRatioB2,dRatioB3,dRatio,blankRatioB1,blankRatioB2,blankRatioB3,blankRatio
C18P725,"",C21 H43 N4 O P,398.3175,10.379,13,5,13,1,5.23018012252221,4.47989390779634,8.27588941495827,5.94414730879213,4.69800551389724,8.09688683198563,34.3236938138089,25.9433656752901,39.3839861194202,34.309213454911,31.0935829870485,38.2953291822119,NaN,NaN,NaN,NaN,NaN,NaN,15.2378125469061,17.2679750340306,21.0133362069144,17.3252217413958,9.60007707717157,23.164598016844,10.9206407922145,23.164598016844
C18P726,"",C24 H39 N9 O5,533.30794,6.023,4,7,5,1,3.42682815559766,4.94071646325726,9.26783684571343,5.85414972955253,4.62692112236612,7.97411545325443,42.3982575500972,32.6153223784779,38.176557932345,38.9317305720309,35.2362284231033,43.5329288178801,NaN,NaN,NaN,NaN,NaN,NaN,8.08247402985504,15.1484520248604,24.2762505256171,15.0369625072825,3.22082719420793,3.0783361464767,2.51774367138436,3.22082719420793
C18P728,"",C36 H54 O S,534.38884,8.895,6,3,0,2,8.5876324888793,6.05902833586174,3.49489494593363,6.02399586691221,4.74236342002181,8.26204718019454,63.2728659542032,99.896515927704,56.22458565361,75.7178521001051,67.5426745657474,86.367642348162,NaN,NaN,NaN,NaN,NaN,NaN,13.5723779212009,6.06530496043197,6.21595500492449,7.95584621041283,21.6209950857684,18.8730725653653,14.7279418135065,21.6209950857684
C18P729,"",C17 H32 N2 O6,360.22708,5.157,3,15,13,0,7.83359937494823,10.4263742799229,8.42597913568442,8.65507915755866,6.86374533034363,11.7237306533368,95.9383330316392,146.259288312321,127.078668513476,122.042017650759,106.326318460124,143.862772243054,NaN,NaN,NaN,NaN,NaN,NaN,8.16524441003661,7.12869206477913,6.63052204925402,7.0918846837869,15.587263700484,14.2894363097226,14.9191996803533,15.587263700484
C18P730,"4'-O-Methylnorbelladine",C16 H19 N O3,273.13682,5.861,15,15,7,1,5.75277587802177,3.14127600407658,5.27885840770403,4.71225942701932,3.72483016781977,6.4170636409308,26.1394435796229,30.8692904393862,21.0275662001428,27.5465071829178,25.0065244626042,30.6773363198255,NaN,NaN,NaN,NaN,NaN,NaN,22.0080272959841,10.1760550999534,25.1044669528525,17.1065587216861,3.52701868638105,3.57047531581285,4.11982371457195,4.11982371457195
C18P731,"TC8400000",C18 H15 O4 P,326.0714,3.444,0,15,5,0,2.20618715393604,2.64592935481258,9.68885875936897,5.52776912050271,4.38548493009482,7.48077360089922,56.1108832021993,47.4897506989295,68.59828103444,59.7537947402056,53.6786429912188,67.5015292165295,NaN,NaN,NaN,NaN,NaN,NaN,3.93183466028489,5.57157979536883,14.1240547332442,9.25090890802175,7.73170534265351,6.56530179296926,5.04868320413034,7.73170534265351
C18P732,"",C31 H30 N10 O4,606.24362,10.353,10,0,2,3,9.16382259586608,0.881785588085957,7.54403972011804,6.47393046847493,5.07518318477091,8.9451446654865,29.7168318650537,26.6808441898584,26.7958491854152,29.0895772128626,26.3979829392119,32.4112723023403,NaN,NaN,NaN,NaN,NaN,NaN,30.8371452161512,3.30493886104673,28.1537624275935,22.2551548999905,4.44189195733631,9.48826822231998,9.60425803617998,9.60425803617998
C18P733,"1-[(9Z)-hexadecenoyl]-sn-glycero-3-phosphocholine",C24 H48 N O7 P,493.3165,6.417,15,12,14,2,3.75818411382588,4.52331774008366,2.6963646796291,3.65836346241988,2.88065535970588,5.01500962104416,44.33056283882,30.6460892711739,49.2354532008678,41.588280743135,37.6097077686704,46.5553713335689,NaN,NaN,NaN,NaN,NaN,NaN,8.47763681117727,14.7598530437564,5.47646970695819,8.79662106018597,3.81821729985511,3.44444385032529,4.06977786692702,4.06977786692702
C18P735,"Phenolphthalein",C20 H14 O4,318.08877,4.373,15,5,9,0,6.33993128061263,3.52562584597962,3.55893293212949,4.53037839311967,3.59453283898421,6.12972380811096,59.71621766499,36.7868446231658,92.1188980406151,74.4646659114658,66.4635424428302,84.8698446895259,NaN,NaN,NaN,NaN,NaN,NaN,10.6167663132649,9.58393110932766,3.86341240269761,6.08393032811834,6.27326569715302,5.89093047646948,7.88366150801441,7.88366150801441
C18P736,"",C14 H31 N O9,357.19941,3.283,13,12,13,1,7.50205426598339,8.86924052581876,4.33767907267906,7.05857155968234,5.5780445310502,9.61787618807927,48.1488551582214,37.6390987504353,19.5812667557858,37.5833146629443,34.02941820994,42.0023322502525,NaN,NaN,NaN,NaN,NaN,NaN,15.5809608376585,23.5639024850886,22.1521882459283,18.7811309965212,48.403906563058,44.1156140522405,54.411787144616,54.411787144616
C18P737,"",C20 H38 O2 S,342.25969,6.266,6,15,5,2,15.9110955042839,12.2450020332671,39.2808712448663,24.1780179124465,18.9373620789673,33.5558465412981,45.9479092641098,145.021767740182,117.715321586025,117.737172618506,102.810708722556,138.343257003737,NaN,NaN,NaN,NaN,NaN,NaN,34.6285516775672,8.44356142121021,33.3693785274674,20.5355856393702,14.3068340519774,3.47595418449923,33.2773332877838,33.2773332877838
C18P738,"",C29 H56 N3 O2 P3,571.3601,8.477,1,8,3,1,3.1832209845213,12.8343279427869,14.7472955635909,10.7797405048519,8.5134360561633,14.708979513393,23.0179206072116,23.9675689501418,29.3561752961001,25.4350625025773,23.1002843029971,28.3084865638809,NaN,NaN,NaN,NaN,NaN,NaN,13.8293160309363,53.548726487385,50.2357524944676,42.3814193645468,15.2937329841683,15.6474984486355,7.73835981539651,15.6474984486355
C18P740,"S-(Indolylmethylthiohydroximoyl)-L-cysteine",C13 H15 N3 O3 S,293.08466,0.895,14,11,13,0,6.92130380409092,9.49238493335739,3.8432589720985,6.96622342791787,5.52577365459012,9.43095047975695,50.0639579133899,42.5046681115144,38.1644841353353,43.8382346693937,39.6155270420092,49.122729694791,NaN,NaN,NaN,NaN,NaN,NaN,13.8249233431857,22.3325704095686,10.0702500221669,15.8907480660517,14.65221554276,12.6009273454574,13.2223110768792,14.65221554276
C18P741,"",C31 H67 N2 O14 P,722.42928,3.555,9,5,10,1,2.77839606850264,0.811623250900187,6.49991793214568,3.90779005132604,3.08913363884798,5.32076698736853,62.8937344534853,58.4702513110974,53.0770551557612,58.1705925474167,52.2901107429678,65.6550184930534,NaN,NaN,NaN,NaN,NaN,NaN,4.4176039038634,1.38809605346462,12.2461917170628,6.71781028900586,11.4351293294743,10.1783410086153,9.6966908914919,11.4351293294743
C18P742,"",C39 H80 N3 O9 P,765.5631,9.666,5,1,15,0,28.4412107520609,16.6767977118315,38.3822476713292,27.5357893036349,21.7030596557816,37.8191561851068,94.5206458348613,88.6831937833509,118.02485256944,98.9050964028462,87.2221274899168,114.622933222332,NaN,NaN,NaN,NaN,NaN,NaN,30.0899454302831,18.8049133103755,32.5204792344453,27.8406172230803,34.2242097846725,8.73578495180788,3.93331240759472,34.2242097846725
C18P744,"",C4 H13 N4 O4 P,212.06705,0.832,14,11,10,0,4.03624298988439,3.27875679145509,4.31836711180666,3.74416004504139,2.97090319412827,5.06526676962313,17.5723132635484,23.1815108894324,15.2371739221513,20.045160278547,18.2235277978907,22.2792930760561,NaN,NaN,NaN,NaN,NaN,NaN,22.9693320927591,14.1438442347162,28.3409977064628,18.6786236329002,0.944866750415827,0.71469861951006,0.606155855552425,0.944866750415827
C18P745,"",C11 H23 N3 O6 P2,355.10671,3.328,12,6,3,0,5.32760832913096,4.31928172991539,2.10199693462486,4.04683548868075,3.21099905275019,5.47500701146986,125.119524952188,88.6239210686588,75.6291087150346,131.290099805659,113.820981705312,155.841334723394,NaN,NaN,NaN,NaN,NaN,NaN,4.25801515084619,4.87371995938789,2.77934907648462,3.0823614992075,22.0036672629941,17.5012123779277,15.3696658861042,22.0036672629941
C18P746,"MFCD00041932",C6 H13 N O,115.09954,0.885,12,12,9,1,12.8522485375327,4.04948865976111,10.0862160733855,9.4792856301514,7.48822056088412,12.9272827051655,47.2398382841124,32.2875519751058,33.8596065541416,38.2416460341536,34.6187853185349,42.7493174570271,NaN,NaN,NaN,NaN,NaN,NaN,27.2063770841806,12.5419501078413,29.7883439881607,24.7878598679708,11.8766131429455,8.36638153037243,6.7223377774549,11.8766131429455
C18P747,"",C19 H45 N5 O6 P2,501.28198,6.82,7,5,11,2,9.28473499477932,7.90231644867081,8.28658122072172,8.21696212821277,6.4668554175836,11.2774581657844,69.3787936043968,52.7857803140434,65.4845739389207,64.3688790931081,57.712489687802,72.908744878189,NaN,NaN,NaN,NaN,NaN,NaN,13.3826699952749,14.970540175132,12.6542492716694,12.7654267776313,9.16634068358804,8.13051390588394,12.5297389010571,12.5297389010571
C18P748,"",C2 H2 N8 O,154.03505,0.851,13,9,15,0,10.1824599388289,6.04320744110182,11.6562585440344,9.15310958953032,7.25810643937424,12.4006073638164,17.3069303977576,20.9956699281114,20.5150038878876,20.6855151883271,18.8036550216709,22.9943754707853,NaN,NaN,NaN,NaN,NaN,NaN,58.8345807419915,28.7831131933089,56.8182126980558,44.2488838503546,0.759751444046773,0.554559732195084,0.576418170137066,0.759751444046773
C18P749,"VS1150000",C18 H34 O4,314.2448,7.04,15,4,4,2,8.15923339885967,3.32585082106614,0.684795465288282,5.1903168807863,4.08641533732246,7.11717908163879,65.7375678418483,19.5105391857291,19.3084615108751,40.5578352661704,36.6897170952129,45.3818817208311,NaN,NaN,NaN,NaN,NaN,NaN,12.4118273108144,17.0464321329408,3.54660812775055,12.7973222602331,25.0962733938375,22.5752799181144,19.2432771972045,25.0962733938375
C18P751,"5-Hydroxy-8-(hydroxymethyl)-6-isobutyryl-8-methyl-4-phenyl-2H,8H-pyrano[2,3-f]chromen-2-one",C24 H22 O6,406.14118,5.094,0,4,8,2,1.51080336253971,4.82538148840963,3.85734144591974,3.57265835193728,2.81318628962944,4.89745554502221,72.4600651679275,50.2338960416223,62.7772094102845,62.0744010490222,55.7095661935813,70.2158218474037,NaN,NaN,NaN,NaN,NaN,NaN,2.08501518600404,9.60582767542351,6.14449333150481,5.7554455485053,7.58189299787458,8.24819503390994,7.6739169839883,8.24819503390994
C18P752,"Adrenic acid",C22 H36 O2,332.27074,9.437,0,10,11,1,4.06226576121532,6.49040029390514,17.9596335291728,10.6133005218976,8.38226541334062,14.4807791630191,85.7125698024893,71.6150298255431,68.8684116705804,75.521926140315,67.3740653268891,86.1332796091143,NaN,NaN,NaN,NaN,NaN,NaN,4.73940493276091,9.06290245178421,26.0781875079093,14.0532704398703,14.704004007903,22.4655260305137,30.5718993180875,30.5718993180875
C18P753,"",C4 H9 Cl4 O17 P3 S,593.75219,0.849,10,14,15,1,4.47940035106468,2.29701012921373,2.14188397188206,3.1038184890479,2.4537183773133,4.22558827407206,9.30149142080486,11.2214010663264,10.20331240651,10.3923101701252,9.45954160584451,11.5314175189677,NaN,NaN,NaN,NaN,NaN,NaN,48.1578721993497,20.469904922182,20.9920453921951,29.8664920334118,1.33579932700606,0.976773318808868,1.2772658414781,1.33579932700606
C18P754,"",C22 H44 N8 O7,532.33243,7.648,0,4,3,0,2.42159843025059,11.4151178645364,4.54103855391354,7.03600241454885,5.58107370883438,9.52561046380253,27.959910717808,29.991978921164,22.9448684135616,27.9113224413295,25.3356240170316,31.0870612542408,NaN,NaN,NaN,NaN,NaN,NaN,8.66096624803686,38.0605691093005,19.7910856234397,25.2084165103203,10.6389997323302,5.12212511395044,6.48145639878879,10.6389997323302
C18P755,"Propylparaben",C10 H12 O3,180.07844,3.665,9,15,14,0,3.59323548263232,6.95778619013332,6.63334188581706,5.68037053741153,4.50648089361133,7.68756239376492,124.298145884686,88.1086932974853,96.3986380787511,104.475179199692,91.8689636723245,121.566450501993,NaN,NaN,NaN,NaN,NaN,NaN,2.89081985660979,7.89682144830072,6.88115726323651,5.4370526865086,43.8537158359939,31.4628318573347,19.3229436605862,43.8537158359939
C18P756,"Flurandrenolide",C24 H33 F O6,436.22809,3.359,3,10,11,2,2.96712121916227,3.33019771699781,3.20286717361396,3.03666166552565,2.39121160170036,4.16237944176496,48.2267180698086,40.5651267092734,27.768067918198,40.3229346800497,36.479878772222,45.114572867468,NaN,NaN,NaN,NaN,NaN,NaN,6.15244274940571,8.20950897273178,11.5343537153873,7.53085480910713,35.5419716724456,45.594992831006,42.1001468346459,45.594992831006
C18P758,"",C5 H7 N7,165.07636,1.278,15,12,12,0,89.053217950355,45.9124596645275,57.012007077495,62.4808413166811,48.0282452946383,90.9566099809386,92.9501135480217,95.3240639266511,72.0173278735354,88.0948011211807,78.1150126171885,101.32045418718,NaN,NaN,NaN,NaN,NaN,NaN,95.8075407883678,48.1646058437623,79.1642910961787,70.9245500545875,2.82195879218055,5.24688197835055,3.35637959954295,5.24688197835055
C18P759,"(9Z)-9-Cycloheptadecen-1-ol",C17 H32 O,252.24473,10.637,4,3,5,0,3.49199913766462,11.4668212242362,11.6952227298605,9.22389385399129,7.31414844318231,12.4968411421522,33.1036589433896,84.0269218722763,68.6064282334209,65.0336124950835,58.2917950735812,73.6906411339213,NaN,NaN,NaN,NaN,NaN,NaN,10.5486802641251,13.64660393209,17.0468322444503,14.1832715423714,7.00417567982835,8.46509597125303,13.0700843927689,13.0700843927689
C18P760,"Levosimendan",C14 H12 N6 O,280.1057,3.256,13,9,9,0,4.86413793568483,4.61425864706574,7.04137892807555,5.3482878989308,4.24316905071322,7.23758784797709,51.1795704851111,46.2191546960295,33.5408444004985,46.9212062978432,42.3571825009579,52.6523118350012,NaN,NaN,NaN,NaN,NaN,NaN,9.50406165893845,9.98343365951287,20.9934456151345,11.3984450122218,23.1701004240133,20.4718847793293,16.7146086053786,23.1701004240133
C18P761,"",C18 H28,244.2186,10.637,15,2,9,0,11.4201953792601,6.01458955064828,14.4508721188247,10.6273417907144,8.42486465198792,14.4065535012573,36.5588367650012,73.1396154339232,54.7882224446051,60.3194083332214,54.1741283673051,68.1622452974955,NaN,NaN,NaN,NaN,NaN,NaN,31.2378521577934,8.22343611593373,26.3758732699087,17.6184450152527,10.8692453314571,14.762489255224,22.2814257032094,22.2814257032094
C18P763,"",,127.04714,3.121,14,7,12,1,14.303595755826,9.91776123269518,5.01153775080154,10.3542442078783,8.17807869450863,14.1256965797942,25.4328763174665,111.057929077638,181.096788051299,108.084445148021,94.863649190057,126.098170521777,NaN,NaN,NaN,NaN,NaN,NaN,56.2405745118289,8.9302594736499,2.76732558579776,9.5797727357514,28.7418372445456,29.0913438311879,22.4543956593769,29.0913438311879
C18P764,"",C3 H8 N2 O6 P2 S2,293.93101,0.927,7,5,6,0,14.6701709591294,10.5477389056704,11.5958870480212,11.9659047619694,9.48338498474304,16.2312290670698,34.9627190075408,28.3253531022194,32.4101798909906,31.9071923780847,28.934944230703,35.583801759467,NaN,NaN,NaN,NaN,NaN,NaN,41.9594681865714,37.2378020058785,35.7785334330854,37.5022177450755,11.8483343410374,11.1391644795811,13.5435229517987,13.5435229517987
C18P765,"",C12 H15 N3 O12,393.06713,3.147,8,15,15,0,13.7949732645007,7.27437806858341,9.50948862053112,10.1889095129722,8.07797284018829,13.8096115708721,24.645832328929,139.890584522728,124.290658781985,98.2393231858176,86.6646424759538,113.797070311607,NaN,NaN,NaN,NaN,NaN,NaN,55.9728439291063,5.20004837595165,7.65100830080199,10.371518433306,35.0616793718787,30.8335897978541,24.8704318728143,35.0616793718787
C18P766,"",C19 H31 N7 O2,389.25336,6.989,4,15,11,1,1.49906557125203,2.17112352182475,2.75426120193033,2.0959795533721,1.65705438779836,2.85318153922676,11.509553065365,16.0472785585393,26.2147639231025,18.6699939778315,16.9770906188607,20.7446597607303,NaN,NaN,NaN,NaN,NaN,NaN,13.0245332962847,13.5295434294647,10.506526818283,11.2264607897616,10.9165420456637,13.7479258673581,12.8071466844492,13.7479258673581
C18P767,"",C5 H8 Cl N4 O17 P3 S,555.85154,0.913,12,15,12,0,14.5405645587724,11.6586690994463,4.76332580818334,10.8540403795732,8.60419619583755,14.7153451805245,40.2440606639145,40.5707483622838,34.3188062400261,38.9907278147358,35.2889985463367,43.5999505420698,NaN,NaN,NaN,NaN,NaN,NaN,36.1309577584709,28.7366380214093,13.8796372311688,27.8374910854346,10.8478079553585,12.4009470462888,13.8527031868341,13.8527031868341
C18P768,"",,102.51339,1.249,10,13,10,2,6.07458446917465,1.54018701851039,7.50068718661347,5.5405528436069,4.36200608867715,7.59806314877834,40.7773141932579,38.7695251136243,38.6335526755231,39.3166992320258,35.5805158914126,43.970340616103,NaN,NaN,NaN,NaN,NaN,NaN,14.8969705076334,3.97267444983261,19.4149558276727,14.0921108634007,3.81020417806519,7.73408551039835,8.26738930401572,8.26738930401572
C18P769,"2145",C8 H8 O2,136.05241,3.162,10,10,14,1,6.52344140822843,7.41292306176649,6.98912514349178,6.73721977329235,5.32431637532009,9.17914295281919,74.7472259149007,104.396621566431,175.334669085339,113.982997314754,99.7305292243987,133.559217847362,NaN,NaN,NaN,NaN,NaN,NaN,8.72733580194044,7.10073080003782,3.98616267960675,5.91072346929788,74.6387874321035,63.6429948393254,19.5893191238922,74.6387874321035
C18P770,"",C3 H3 N7 S,169.01708,1.233,15,15,14,1,22.2258213645811,8.34098253829715,43.6978864167284,26.9084183551131,21.1340752186292,37.1851209215251,35.3539343226099,45.3127180165799,53.0745205355544,44.586944991007,40.2820794846322,49.9786388646514,NaN,NaN,NaN,NaN,NaN,NaN,62.8666138307753,18.4075970354398,82.333078049109,60.3504419523258,1.13804805894622,1.34259840261223,1.53875404164571,1.53875404164571
C18P771,"",C8 H3 Cl N2 O18 S3,545.82221,0.862,11,4,15,0,9.11315824233901,2.84269761906423,12.6992835960476,8.67017138952438,6.8756973868448,11.74423722559,14.6092086414169,20.1711704272274,17.1129560557231,17.8758808309265,16.2569514131968,19.8590601492829,NaN,NaN,NaN,NaN,NaN,NaN,62.3795474896796,14.0928739327248,74.2085911673955,48.5020652773897,4.07390882607264,2.60165729513565,3.92910827207218,4.07390882607264
C18P772,"Perfluorodecalin",C10 F18,461.97034,0.94,10,3,5,1,11.798939603967,2.46731791791959,2.89216086476458,7.09984940529502,5.61063377489965,9.67424080971977,53.9417477239632,26.2024823028445,22.8341413707273,37.941258952664,34.3499059304015,42.4084103842208,NaN,NaN,NaN,NaN,NaN,NaN,21.8734840857324,9.41635181507876,12.665949718925,18.7127406978057,25.6131179898824,28.6776516031161,29.2545069760926,29.2545069760926
C18P774,"3161259",C27 H46 O2,402.3492,8.232,1,6,15,0,1.44735228631214,14.1005389798855,6.28440996451591,8.68905303080625,6.89065028532153,11.7698931242174,25.5693073596976,84.2878645902858,51.7306636907714,57.5027517164145,51.7036734245882,64.8773740551264,NaN,NaN,NaN,NaN,NaN,NaN,5.66050642651926,16.729026234591,12.1483265748957,15.1106734398693,48.1275098073907,36.2947640539247,32.8092642883724,48.1275098073907
C18P775,"",,275.87055,0.843,5,2,15,0,2.6070333354898,1.47522221961426,4.72250069916788,3.04179485785993,2.4136992768994,4.11466952717257,6.32776138763047,7.26320138301169,6.58823049732784,6.76351436831387,6.15807781001049,7.50219744251472,NaN,NaN,NaN,NaN,NaN,NaN,41.1999311571077,20.3109089480121,71.680866373502,44.9735846220764,1.85789358174773,1.33430150201914,1.56674189180288,1.85789358174773
C18P778,"Alphenal",C13 H12 N2 O3,244.08477,3.681,10,11,10,0,3.98673187930376,4.97295132719058,5.45414833286006,4.64261406513395,3.68354880952442,6.28171559480532,65.6080361030603,88.280657049416,60.7697572496174,73.1849565787647,65.3599344513225,83.3433675727642,NaN,NaN,NaN,NaN,NaN,NaN,6.07659078994714,5.63311544499144,8.97510304419457,6.34367263733685,45.3528826808968,39.0316139876089,38.567465802039,45.3528826808968
C18P780,"",C16 H9 N2 O18 P3,609.90612,0.928,0,11,4,0,0.44131376414172,9.05057685399156,3.43827354079646,5.45015419342036,4.32394274188767,7.37560664938099,32.4717702678804,26.4120160423068,27.8801804300169,29.613584744522,26.8701758017938,33.000647114813,NaN,NaN,NaN,NaN,NaN,NaN,1.35906900209333,34.266891400847,12.3323216986598,18.4042365706115,12.0190122087653,12.5441371943679,15.6334665525878,15.6334665525878
C18P783,"Acetanilide",C8 H9 N O,135.06833,3.374,2,9,11,0,1.72864345344895,3.60477319229345,2.18220111357175,2.54887550115529,2.02261364623223,3.44769520335039,87.9482824558103,86.1892868881199,120.018394082673,105.201132311817,92.4723293039008,122.475889059779,NaN,NaN,NaN,NaN,NaN,NaN,1.96552269718002,4.18239124889467,1.81822222356064,2.42285937911809,35.4373589208109,29.9640702834754,28.1671727057306,35.4373589208109
C18P786,"",C17 H43 N7 O5,425.33424,6.173,15,13,11,1,3.98082547738046,4.9857109689581,2.69383372485063,3.88946903941019,3.0746548712016,5.29580535809289,79.9941847255073,65.9589762336608,80.972394985921,75.031883049746,66.9521758736129,85.5474143299858,NaN,NaN,NaN,NaN,NaN,NaN,4.97639358540911,7.55880587245037,3.32685444875259,5.18375506693799,15.6545670243597,16.6418689065432,17.6072681016491,17.6072681016491
C18P787,"",C17 H45 N7 O11 P2,585.26539,5.362,7,6,11,3,11.9730049242411,4.4091535136486,22.57209776101,14.0624738118244,11.0077797233473,19.4986184703919,53.1394860809008,32.6704196988406,74.7980959764853,54.5341203418449,49.0918236133837,61.4296125135855,NaN,NaN,NaN,NaN,NaN,NaN,22.5312772238954,13.4958581931075,30.1773694454818,25.7865602739613,6.51548801484885,7.45981222517627,6.53896697623665,7.45981222517627
C18P788,"Velban",C46 H58 N4 O9,810.41899,3.575,15,11,12,0,6.68359575510975,5.84023861632681,5.88101268757377,5.93276434872566,4.70658832264445,8.02962798586392,57.6619435061024,51.9182079350717,47.2400674034096,52.4764902599924,47.2767022639124,59.0483114012608,NaN,NaN,NaN,NaN,NaN,NaN,11.5909997976437,11.2489218110736,12.4492046917556,11.3055662056133,14.2748759435417,13.7330061455452,15.1819186672713,15.1819186672713
C18P789,"",C10 H13 N3 O4 P2 S,333.00938,3.265,15,11,4,1,8.63023682867812,5.81094225771648,2.98438722174245,5.99379442320921,4.73721826915286,8.16461716725162,45.5107948186156,45.9396566557325,51.3119714592506,48.3424019157431,43.6183142642187,54.2840945875949,NaN,NaN,NaN,NaN,NaN,NaN,18.9630545084395,12.6490763770029,5.81616168092956,12.3986276760842,21.5067399034331,9.827802593335,13.6174754879173,21.5067399034331
C18P790,"",,277.6016,6.3,1,11,9,0,2.33046545841318,3.168477720415,5.59424415416097,3.72931643093106,2.95912816969341,5.04517407359771,31.1153759085684,27.974258384768,28.1340208627966,30.4864144662563,27.65631800542,33.9829966984421,NaN,NaN,NaN,NaN,NaN,NaN,7.48975511419559,11.3264047140575,19.8842681657303,12.2327157726561,7.73059526530755,8.2409898037342,14.6376471865182,14.6376471865182
C18P794,"",C23 H48 N5 O6 P3,583.28506,6.113,15,12,11,0,10.9941144073981,12.7101985854414,10.1741844889297,10.966803711127,8.69338945834227,14.8689774696054,34.1033312258493,25.5076356254674,24.2596015028645,29.2209009844415,26.516337136974,32.5589513540367,NaN,NaN,NaN,NaN,NaN,NaN,32.2376554201981,49.8289954116769,41.9387947808143,37.5306829757448,5.62903451138267,6.70087589799769,7.57688308234126,7.57688308234126
C18P795,"Androstenedione",C19 H26 O2,286.19276,5.343,15,15,9,0,4.93777566041123,3.34950919038298,8.72618707963052,5.75848148413053,4.56841195706022,7.79341838453273,64.1053054479998,48.7492176507519,52.0824422352183,55.1371770638748,49.6230673073664,62.128828537461,NaN,NaN,NaN,NaN,NaN,NaN,7.70260062861193,6.87089834831701,16.7545658481619,10.4439178622792,11.8795445237518,12.5119919691525,15.9092219446861,15.9092219446861
C18P796,"",C22 H40 N5 O3 P3,515.23163,6.132,15,4,8,0,4.20498042854758,3.47265249359807,6.45597513494006,4.63238753025124,3.67543808079543,6.26786621391834,44.8403802706081,37.8788504521355,31.7065468003712,40.3259234120695,36.4825488983619,45.1179734794149,NaN,NaN,NaN,NaN,NaN,NaN,9.37766451392887,9.16778743849734,20.3616469986081,11.487368765038,8.42883453431258,7.73164909462667,9.13700763468034,9.13700763468034
C18P797,"Cuauhtemone",C15 H24 O3,252.17188,6.822,11,10,12,0,7.93085132426794,9.89082554992147,13.0539450077266,10.011096958134,7.93726138851548,13.5676072972406,106.439683752619,89.8772802150348,76.4156049735923,91.3442462707626,80.8648955285343,105.295050916585,NaN,NaN,NaN,NaN,NaN,NaN,7.45102864332098,11.0048118125708,17.0828262267083,10.9597455415627,24.2008152379864,19.5228115684549,22.5226427318948,24.2008152379864
C18P798,"",C23 H40 N7 O4 P3,571.23519,5.958,3,11,15,0,2.24493628960851,5.06904446253065,10.8441846018025,6.58519387117242,5.22378079015986,8.91415662481378,64.360609364612,76.1353381542235,37.3732924633712,63.6241573843976,57.062961279242,72.0336880403484,NaN,NaN,NaN,NaN,NaN,NaN,3.48805940740963,6.65793911923336,29.0158663768536,10.3501470854643,24.1880338607415,24.2272518568752,53.6567493776904,53.6567493776904
C18P799,"",C22 H46 N7 O4 P,503.33524,7.221,14,15,15,4,10.7932782489342,20.286823578809,4.50627088381317,13.4056562313198,10.4492966004686,18.7274804070396,26.5613907550566,27.0838364320865,24.9922318566266,26.4888184350562,24.0519457335783,29.4901765608401,NaN,NaN,NaN,NaN,NaN,NaN,40.6352150324787,74.9038033429232,18.0306861334529,50.6087361510182,5.05483771297185,4.95384990649743,4.4948436511544,5.05483771297185
C18P800,"",C18 H48 N10 O P2 S2,546.29056,6.272,0,12,14,1,2.65973973774671,6.87578745126794,6.80325134323367,5.48598672556937,4.33610687019437,7.47196550929934,41.8687039935953,46.0541342981554,42.204846454853,43.4156312646827,39.2390928568612,48.6399699090896,NaN,NaN,NaN,NaN,NaN,NaN,6.35257240862668,14.9297941564897,16.1195974270661,12.6359713443394,5.39016905144058,5.80857157160416,11.0940572169454,11.0940572169454
C18P801,"",C H2 Cl4 O4 P2,279.81865,0.832,5,9,7,2,3.73978477051897,2.489861077666,4.33852335046435,3.43725536183657,2.70659150063175,4.7117449109863,8.17994243854104,9.53163040663496,9.79815635145713,9.22804980633699,8.40059358296606,10.2382067841886,NaN,NaN,NaN,NaN,NaN,NaN,45.7189619440157,26.1220900459256,44.2789765221408,37.2479064804805,1.26073848877174,0.983324032454369,0.863521401791837,1.26073848877174
C18P802,"Coumarin",C9 H6 O2,146.03661,0.935,10,12,12,5,3.0304668709402,2.98686529767136,2.55662068564401,2.75733951780953,2.14288051125236,3.86859865999397,66.0479107068054,22.1769213796162,49.7756350283367,49.217385478018,44.3938788815203,55.2902443441768,NaN,NaN,NaN,NaN,NaN,NaN,4.58828574365177,13.4683495808247,5.13628943998113,5.60236894144051,34.843048374598,31.2288700210911,29.6246489545997,34.843048374598
C18P803,"",,574.25345,6.275,5,15,3,0,3.00685784206478,7.41541336155371,3.20502837999491,4.84687078464926,3.84554155978695,6.55834949832686,23.0770990874797,21.2452882103762,21.4963827076065,22.5828626140077,20.5214273243854,25.1149999498288,NaN,NaN,NaN,NaN,NaN,NaN,13.0296179371008,34.9038021425006,14.9096172299762,21.4626058152736,4.4213398032609,3.79527880055809,7.56223050920944,7.56223050920944
C18P804,"",C44 H69 N9 O4,787.54746,8.904,3,12,10,4,1.96660174216782,0.720978940502925,46.9881788095046,26.2481893630815,20.3613347739001,37.0979721069333,40.2329300712349,25.7109882985716,94.9054551824,55.4615619606003,49.9086844445577,62.5051832801283,NaN,NaN,NaN,NaN,NaN,NaN,4.88804006739213,2.80416657707001,49.5105141418872,47.3268123637198,52.7325856505038,55.9175407068658,17.6673855270292,55.9175407068658
